Frame,Raw_Intensity,Filtered_Intensity,Is_Peak,x_cord,y_cord
1,1.0718778935185185,0.05029788196255389,0,1040.4664,762.72675
2,1.2370558449074074,0.06380726288769212,0,1040.3674,762.4726
3,0.9918923611111111,0.08866834475117782,0,1040.2064,762.0742
4,1.2701065779320988,0.1211444477784013,0,1040.4644,761.9345
5,1.3942023533950618,0.15642165923087598,0,1041.2279,762.6394
6,1.3142134452160494,0.18873487333367145,0,1041.4287,763.3159
7,0.9395413773148148,0.21159880363707706,0,1041.5139,763.4461
8,1.3994058641975309,0.21875453839071762,1,1041.2395,762.51636
9,1.2306611689814815,0.20587673968396336,0,1040.6721,761.2377
10,1.5497453703703703,0.17245417219077946,0,1040.3115,759.7272
11,1.4916975308641975,0.12296890923538509,0,1039.8574,758.14185
12,1.2042746913580247,0.06662641543958381,0,1039.6309,757.16876
13,0.9251451581790123,0.015374882158048518,0,1039.5607,756.71436
14,0.9309876543209876,-0.019366027550777272,0,1039.4769,756.50885
15,0.8159201388888889,-0.030245265690351953,0,1039.3517,756.3698
16,1.338239776234568,-0.016522361822763957,0,1039.4366,756.668
17,0.959507137345679,0.015399898269416299,0,1039.706,757.29736
18,1.075182773919753,0.05378393815795457,0,1039.9078,757.91705
19,1.2795452353395063,0.08519157352688128,0,1040.2675,759.11444
20,1.431470389660494,0.0987368380259794,0,1040.6133,760.69904
21,1.5935537229938272,0.08948463355563793,0,1041.4685,762.95544
22,1.3132556905864197,0.05980379254929215,0,1041.6761,764.02203
23,0.788987750771605,0.01822893335451106,0,1041.6501,763.9226
24,1.0545211226851852,-0.023682442847032848,0,1041.6146,763.6332
25,0.9330415702160494,-0.05527035636284034,0,1041.4161,763.58716
26,1.0264091435185185,-0.07000692253550417,0,1041.0947,763.5105
27,0.9460209297839506,-0.06694759807040887,0,1040.6337,763.18036
28,0.8282793209876543,-0.05009777825182911,0,1040.4791,762.7199
29,1.8514814814814815,-0.026258216774789137,0,1040.312,761.2558
30,1.192383777006173,-0.002461477519609986,0,1040.6318,761.0943
31,0.7647010030864198,0.01588725593631748,0,1040.8773,761.1153
32,1.5654865933641975,0.02556855387408731,0,1041.1459,761.6323
33,0.875245949074074,0.024965094359292818,0,1041.1194,761.1771
34,0.859527874228395,0.013093850440115944,0,1040.9641,760.74915
35,1.0548066165123458,-0.010854954692532235,0,1040.5278,759.73584
36,1.2642703510802469,-0.046976513289676586,0,1040.1414,758.55493
37,1.39977237654321,-0.09331478889518482,0,1039.7849,757.5028
38,1.006510898919753,-0.1445572565785366,0,1039.8015,756.89575
39,0.8687263695987655,-0.19177186789850964,0,1039.6149,756.6284
40,0.8425771604938271,-0.2238202311894758,0,1039.571,756.41394
41,0.7900848765432099,-0.23030969575612478,0,1039.5742,756.51276
42,0.717298900462963,-0.2051491109878168,0,1039.699,756.70276
43,0.8357826967592593,-0.14933165149869382,0,1039.7776,756.92975
44,0.9140634645061728,-0.07170509601315264,0,1040.1079,757.2163
45,1.038323688271605,0.012824005321367843,0,1040.3308,757.7529
46,1.584315200617284,0.08723399762451925,0,1040.2308,758.28204
47,1.3570683834876542,0.13719626943548952,0,1040.7487,759.51245
48,1.5520707947530865,0.15507301188799444,1,1041.267,760.9961
49,1.489456500771605,0.1416975357267065,0,1041.8304,762.6779
50,1.0335291280864198,0.10536882637567987,0,1041.8065,763.35803
51,0.9519208140432098,0.05856012988044022,0,1041.7749,763.12726
52,0.9085426311728395,0.013686394785634942,0,1041.5321,762.6331
53,1.1533183834876544,-0.020460044582129015,0,1041.156,762.64453
54,1.0335643325617283,-0.04040553001995446,0,1040.9125,762.5824
55,1.0646397569444443,-0.04749382904615396,0,1041.058,762.44324
56,1.390343364197531,-0.04578141938703878,0,1040.8015,761.4145
57,1.1415605709876544,-0.039491337075583666,0,1040.9585,760.67554
58,1.081028163580247,-0.031185325055902935,0,1041.2217,760.4393
59,0.9571961805555556,-0.021302406695509972,0,1041.3657,760.539
60,0.8845457175925926,-0.008979415606336309,0,1041.3743,760.7369
61,1.0406934799382717,0.006523095591832219,0,1041.3922,760.2839
62,1.3611983989197531,0.024661373396218184,0,1040.994,759.26715
63,1.1319415509259259,0.0433447722125668,0,1040.6178,758.16504
64,1.2054947916666667,0.059682430110446154,0,1040.4315,757.2062
65,1.086466049382716,0.07133067580398429,0,1040.4391,756.8887
66,1.225649112654321,0.07772745596541426,0,1040.3795,756.994
67,1.467363522376543,0.0805297694825519,0,1040.5245,757.18115
68,1.2423206018518518,0.08291364180011665,0,1040.6705,757.21686
69,1.040506847993827,0.08792019428145195,0,1040.9031,757.09467
70,1.0603737461419753,0.0965255591261442,0,1041.2412,756.85864
71,0.9739395254629629,0.10635103583937913,1,1041.2627,756.9641
72,1.1465629822530865,0.11176590559551915,0,1041.2399,757.4736
73,1.6918074845679012,0.10559185732865495,0,1041.5255,758.56683
74,1.1353047839506172,0.08190978752999128,0,1041.4226,758.79987
75,0.9811549961419753,0.038916129396886996,0,1041.3971,758.69196
76,1.560457175925926,-0.019356268244729274,0,1041.3334,758.8113
77,0.8560807291666667,-0.08326829932727192,0,1041.2664,759.03827
78,0.7094825424382716,-0.13984395430886834,0,1041.2661,759.2514
79,0.8159953703703704,-0.1763786128567741,0,1041.0685,759.36395
80,0.7624397183641975,-0.18415651317186765,0,1041.1827,759.24164
81,0.8154349922839507,-0.1609890620104355,0,1041.3717,759.55334
82,0.8183217592592592,-0.11172007761564093,0,1041.3151,760.26636
83,0.9431992669753086,-0.04659721168412468,0,1041.2416,760.2664
84,1.4796995563271604,0.02182034655936012,0,1040.8473,759.5831
85,1.3495679012345678,0.08206689796519784,0,1040.5181,758.5878
86,1.2554634452160494,0.12633195329489078,0,1040.2955,757.9898
87,1.0125019290123456,0.1514711476020862,0,1040.2086,757.6554
88,0.9055955825617283,0.15843481355112177,1,1040.0675,757.57935
89,1.4414930555555556,0.150666680735983,0,1039.6646,757.8747
90,1.2674107831790122,0.13227289388010843,0,1039.4292,758.0621
91,1.0646445794753086,0.10662811207015081,0,1039.337,758.15546
92,1.3933371913580246,0.0757243926218484,0,1039.6362,758.97504
93,1.2727565586419753,0.040212730597921326,0,1039.7214,759.9583
94,0.727779224537037,-9.879816119368057e-05,0,1039.7207,760.32275
95,1.16539737654321,-0.04552450461704055,0,1039.8213,761.2398
96,0.91453125,-0.09570532107127562,0,1039.9537,761.78156
97,0.6328833912037037,-0.1488393644871952,0,1040.0356,762.2876
98,1.3282624421296296,-0.20109163399135382,0,1040.1769,763.4626
99,0.6859461805555556,-0.24643274796808368,0,1040.1992,763.7146
100,0.7607585841049382,-0.27718398408265926,0,1039.9501,763.79236
101,0.8594097222222222,-0.28540916422794016,0,1039.945,763.65607
102,0.7123804012345679,-0.26499245661991233,0,1039.9099,763.92694
103,0.9240195794753087,-0.21388337795397278,0,1039.7474,764.1809
104,0.7634823495370371,-0.13574731013739724,0,1039.5792,764.1337
105,0.8471831597222222,-0.04028436466585138,0,1039.5802,764.02954
106,1.1041584683641976,0.058174511944504625,0,1039.6865,763.88
107,1.7335677083333334,0.14360881468670214,0,1040.183,764.7474
108,1.4595380015432098,0.20201547839118905,0,1040.3798,766.2335
109,1.6654851466049383,0.2247740400407463,1,1040.1521,767.47766
110,1.1964814814814815,0.21064361733809545,0,1039.6603,767.28436
111,1.3870515046296297,0.16583732568557036,0,1039.1809,766.49414
112,1.1157822145061729,0.10226939006274194,0,1038.8369,765.49243
113,1.1434071180555556,0.034614339091992546,0,1038.8412,764.85156
114,1.1398664158950618,-0.022945048888030263,0,1038.8544,764.2529
115,1.2066362847222223,-0.05950298375558327,0,1038.9678,763.98334
116,0.9775043402777778,-0.06927886289024877,0,1038.9541,764.06714
117,1.0170278742283951,-0.05238803842688153,0,1039.0607,764.4539
118,1.4051432291666666,-0.014604444214476809,0,1039.6263,765.43146
119,1.3850728202160494,0.03376163446583802,0,1040.0363,766.34143
120,1.0424305555555555,0.07977755349487031,0,1040.0634,766.8042
121,0.8543942901234568,0.11048721547144502,1,1040.0546,766.62915
122,1.64561824845679,0.11592847499937783,0,1039.5636,765.30615
123,1.5682166280864198,0.09200605382608323,0,1038.9595,763.61646
124,1.3084683641975308,0.042376254334084526,0,1038.4574,762.1609
125,1.3527522183641976,-0.021532336593617703,0,1038.1445,760.6959
126,1.005263310185185,-0.08285496664023219,0,1037.6294,759.93713
127,1.1251649305555556,-0.12371554987190896,0,1037.2477,759.4247
128,0.7754075038580247,-0.13060204885349694,0,1037.0475,759.1743
129,0.7684891010802469,-0.09896622186752671,0,1037.1503,759.16455
130,0.9506650270061728,-0.035341806777958534,0,1037.0532,759.46875
131,1.1147786458333333,0.044004622934162185,0,1037.4684,760.0555
132,1.4964183063271606,0.11767227219457241,0,1037.7512,760.76013
133,1.713046875,0.1655316378053476,0,1038.4894,762.6866
134,1.9104721257716049,0.17476935505034352,1,1038.7894,765.19617
135,1.2088618827160493,0.14351624919295525,0,1038.9589,766.0526
136,0.7870471643518518,0.08092345118716843,0,1038.9417,765.80273
137,1.2513691165123457,0.003884537242146151,0,1038.8362,765.2744
138,0.6902777777777778,-0.06823189146881026,0,1038.7798,765.207
139,0.8433666087962963,-0.11894672799968697,0,1038.555,765.15753
140,0.9801273148148149,-0.1384918802488179,0,1038.1263,764.61694
141,1.0984968171296297,-0.12525843436015924,0,1037.8512,763.6529
142,1.1828144290123457,-0.08497463158659178,0,1038.1042,763.10547
143,0.9476446759259259,-0.028369612336098516,0,1038.3383,763.20056
144,0.9003269675925926,0.03173542036919294,0,1038.2545,763.43427
145,1.0922347608024692,0.08316901836703772,0,1038.275,762.83075
146,1.0723326581790122,0.11659041622090924,0,1038.0413,762.0706
147,1.3070534336419752,0.12696998790886432,1,1037.445,760.98987
148,1.2537760416666666,0.11430113338262388,0,1037.065,759.7831
149,1.1285710841049383,0.08343666767282451,0,1036.7957,759.15955
150,0.9421715856481482,0.04294332152506981,0,1036.5568,758.68585
151,1.017785976080247,0.0030163643552915866,0,1036.5967,758.48444
152,1.0672699652777777,-0.02721192420715095,0,1036.6211,758.4574
153,0.8243349729938272,-0.04231570753791851,0,1036.8789,758.5421
154,0.6305623070987655,-0.04233515093890052,0,1036.9657,758.6906
155,0.878597125771605,-0.03291810847920781,0,1037.1738,759.0834
156,0.804735725308642,-0.023543344584872533,0,1037.3384,759.62195
157,0.9645206404320987,-0.024191319731788275,0,1037.4526,760.3128
158,1.4202372685185185,-0.041488429708224236,0,1037.4541,760.76965
159,0.9158357445987654,-0.07570611139859791,0,1037.7488,761.30664
160,0.5793412422839506,-0.11983509022092242,0,1037.7618,761.43896
161,0.9339626736111111,-0.16127655972086336,0,1037.959,762.228
162,0.570768711419753,-0.18573400037585636,0,1037.9507,762.52985
163,0.4820920138888889,-0.1820297767255053,0,1037.9327,762.5203
164,0.8176943479938271,-0.14615964370719328,0,1037.8971,762.5443
165,0.6446223958333334,-0.08310974205742086,0,1037.9496,762.5167
166,0.7880652006172839,-0.0057279532097698595,0,1037.9653,762.3452
167,1.389008487654321,0.0690126407347834,0,1038.0093,762.2523
168,1.1870384837962964,0.12508293753597835,0,1038.2214,762.9473
169,1.3717949459876544,0.1520524257521032,0,1038.6996,764.2543
170,1.3654451195987654,0.1477643203116113,1,1038.6754,765.1181
171,0.8937037037037037,0.11823585727601996,0,1038.4558,764.8813
172,0.9390764853395062,0.07503471872041231,0,1038.2162,764.38293
173,0.8420539158950617,0.03127592914713163,0,1038.0409,764.0181
174,0.9870471643518518,-0.002236006365834339,0,1037.9406,763.96545
175,0.881175250771605,-0.019453894290022537,0,1037.761,763.91974
176,0.9557667824074074,-0.01959438901736968,0,1037.8003,763.4715
177,1.4348341049382716,-0.0060224548949261115,0,1037.8368,762.4182
178,1.2799291087962963,0.015603090595094089,0,1038.1705,762.12085
179,1.0362172067901234,0.038986357874637056,0,1038.3684,762.2906
180,0.9134876543209877,0.058130291356089665,0,1038.5526,762.5375
181,0.7693894675925926,0.06762136751997866,0,1038.6395,762.4059
182,1.1842230902777777,0.06274292079933923,0,1038.3685,761.4886
183,1.5153612075617284,0.039903871365040824,0,1038.0057,760.17914
184,1.4195167824074073,-0.0024772562542195037,0,1037.6989,758.7262
185,1.05578800154321,-0.06292593679012325,0,1037.5496,757.97205
186,0.9380555555555555,-0.13622369046213362,0,1037.4755,757.46844
187,0.805604263117284,-0.2135027681048954,0,1037.2683,757.20465
188,0.7031828703703704,-0.28323129866102625,0,1037.2188,757.08545
189,0.682998649691358,-0.33288095198568335,0,1037.5258,756.9376
190,0.8769483024691358,-0.35092078733909315,0,1037.7202,756.9889
191,0.7481746720679012,-0.32881296593132303,0,1037.8527,757.13
192,0.9567568479938272,-0.2627832566507956,0,1038.1344,757.7149
193,1.0148885995370371,-0.1551703450377365,0,1038.2036,758.58575
194,1.0104383680555555,-0.015084564912651456,0,1038.3226,759.18976
195,1.1855140817901235,0.14198300442062547,0,1038.7397,759.981
196,1.1784746334876544,0.2959130664635108,0,1038.8762,760.3515
197,2.0251683063271604,0.4250989809625563,0,1039.213,761.35223
198,1.832412712191358,0.5105242717964444,0,1039.8651,762.4324
199,2.0175824652777776,0.5398500594047968,1,1040.4004,763.5601
200,1.8465760030864198,0.510363688458683,0,1040.4062,763.96277
201,1.608870563271605,0.42982914070986505,0,1040.2407,763.09937
202,1.5305256558641975,0.31485105716163175,0,1040.0638,762.2325
203,1.234816261574074,0.18711095315973736,0,1039.6622,761.5689
204,1.2236168981481481,0.06847656828895464,0,1039.388,761.445
205,0.9470298032407407,-0.023703023867407552,0,1039.278,761.4114
206,0.9270428240740741,-0.07991105930057057,0,1039.2164,761.00323
207,0.9659321952160493,-0.09964022456475868,0,1039.5339,760.5087
208,1.378990162037037,-0.09032391600219634,0,1040.0151,760.28375
209,1.061397087191358,-0.06450993255052047,0,1040.3431,760.5447
210,0.9056423611111111,-0.036155088427455115,0,1040.1855,760.5707
211,1.082641300154321,-0.017031186752897966,0,1039.841,759.9903
212,1.3041666666666667,-0.014095198697390081,0,1039.5068,759.2177
213,1.3122169174382716,-0.028369736305092038,0,1039.3127,758.7218
214,1.2001384066358025,-0.05548437673801123,0,1039.4036,758.32556
215,0.8621358989197531,-0.08761295154205291,0,1039.5024,757.983
216,0.8147275270061728,-0.11618726768687201,0,1039.2611,758.02484
217,1.0364506172839507,-0.1345743500471162,0,1039.1436,758.211
218,1.0010966435185185,-0.1399513250835734,0,1039.0795,758.46045
219,0.9923273533950617,-0.13389581197147082,0,1039.3297,758.95966
220,1.1960590277777778,-0.12162421504673696,0,1039.482,759.56903
221,0.9902854938271605,-0.11019821050277492,0,1039.8018,760.0277
222,1.0629706790123457,-0.10625728707472767,0,1039.9113,760.583
223,1.017108410493827,-0.11388847004980664,0,1040.0398,761.4302
224,1.0187813464506172,-0.13316069314979817,0,1040.2673,762.10254
225,0.909700038580247,-0.15970168792304276,0,1040.4082,762.9103
226,0.7806963734567901,-0.18551406608374144,0,1040.3352,763.19727
227,1.7767544367283952,-0.20099431658358363,0,1040.095,763.6959
228,0.8688966049382716,-0.19780139149031106,0,1040.0259,763.78424
229,0.5255570023148148,-0.17185314418790928,0,1039.9745,763.8248
230,0.8829248649691358,-0.12545421605556603,0,1039.8088,763.8443
231,1.074483024691358,-0.06758834610304619,0,1040.2571,764.7125
232,1.3988001543209876,-0.01187666656304992,0,1040.6921,766.0932
233,1.258345389660494,0.027468639817867208,0,1040.5624,766.7931
234,1.5657253086419753,0.04049360269057192,0,1040.0801,766.652
235,1.572620563271605,0.02544574414620598,0,1039.4355,765.25165
236,1.4392009066358025,-0.009752827799936994,0,1039.0336,764.0396
237,1.0039699074074073,-0.04926867121162766,0,1038.6599,763.1937
238,0.9010218942901235,-0.07397052186209976,0,1038.7618,763.3267
239,0.8862827932098766,-0.06746379872283739,0,1038.7872,763.8317
240,1.4541984953703704,-0.021593341364063916,0,1038.6569,764.9222
241,1.398140914351852,0.06036851442802134,0,1038.924,766.2096
242,1.6592602237654321,0.16388445756322495,0,1039.5309,768.00073
243,1.7364327739197531,0.2666842514700265,0,1039.378,769.415
244,1.264028260030864,0.34472450200899474,0,1038.8663,768.9938
245,1.841983024691358,0.3789542820282609,1,1038.125,767.48584
246,2.1667467206790123,0.3609808797732172,0,1039.4286,765.9751
247,1.943212287808642,0.2959079006643319,0,1038.8995,763.9672
248,1.976968074845679,0.20129271211494026,0,1038.7279,762.7407
249,1.3981278935185186,0.10227415022067633,0,1038.9109,762.073
250,0.9354788773148148,0.0241885753630433,0,1039.0006,762.0575
251,0.8943180941358024,-0.015031107119081642,0,1039.0194,762.34265
252,1.119286747685185,-0.01015442765006713,0,1039.1987,762.99133
253,1.4366666666666668,0.03013967965705962,0,1039.1488,763.9363
254,1.9403626543209878,0.08648666762983331,0,1039.6863,765.8745
255,2.048178047839506,0.1352524577683793,0,1040.4264,767.83734
256,1.8306934799382717,0.15586705769464101,0,1040.9349,769.6862
257,0.8998215663580247,0.13669565019162097,0,1040.9932,770.14465
258,1.5965875771604938,0.07782477106622138,0,1041.056,769.36096
259,1.4450043402777777,-0.009672652058833404,0,1040.9888,768.0505
260,1.5210570987654322,-0.10733571033523592,0,1040.6826,766.8562
261,0.9840446566358024,-0.19446001597810353,0,1040.4343,766.33307
262,0.9431949266975309,-0.25331776046329246,0,1040.1931,766.0914
263,0.9456737075617284,-0.2732195998486961,0,1039.8387,765.67377
264,1.1269468557098765,-0.2526378812647371,0,1039.7124,765.21075
265,1.205682388117284,-0.1991277228251987,0,1039.924,765.07007
266,1.4447926311728394,-0.1272486141816077,0,1040.4364,765.9704
267,0.9988970871913581,-0.05503279212626514,0,1040.7261,766.1339
268,1.300408950617284,0.00024926173455402587,0,1041.0616,765.4751
269,1.4551234567901234,0.02618092517444439,0,1040.7002,763.92035
270,1.4059080825617285,0.018286584619123337,0,1040.3196,762.5505
271,1.3477464313271605,-0.018667579078774407,0,1040.0337,761.24054
272,1.4075525655864198,-0.07168405405697921,0,1039.7039,760.2461
273,1.3456573109567902,-0.12288345224008376,0,1039.2643,759.64484
274,0.9691039737654321,-0.1545273150029703,0,1039.2527,759.033
275,0.6956071566358024,-0.15436432247534898,0,1039.2513,758.7231
276,0.9354427083333333,-0.11958903614311826,0,1039.4471,759.1647
277,0.7664554398148148,-0.05793678981447223,0,1039.6776,759.20306
278,1.3190330825617285,0.014680785499647795,0,1039.9261,759.89453
279,1.553858989197531,0.07933482873195795,0,1040.0769,761.04956
280,1.8808304398148148,0.12024374564106707,0,1040.3925,763.37866
281,1.6153669945987654,0.12969682218237666,1,1040.5223,765.16394
282,1.1806862461419754,0.10996371537829855,0,1040.7023,765.9488
283,0.8063136574074075,0.07164369500668066,0,1040.6475,765.92725
284,0.9991232638888888,0.029335984787036723,0,1040.3982,765.81024
285,0.9273958333333333,-0.0035121752535897995,0,1040.1025,765.7885
286,1.1187789351851851,-0.018611668552297202,0,1040.0468,765.68146
287,1.0969671103395062,-0.014445674493985743,0,1039.7262,764.7722
288,1.685267650462963,0.004622695480832472,0,1039.823,763.86163
289,0.7770659722222222,0.030886360002891078,0,1039.9033,763.4597
290,1.5350236304012346,0.05619363356400446,0,1040.1436,762.7828
291,0.90203125,0.07414463067522037,0,1040.1182,762.77155
292,0.7137987075617284,0.08111891045934945,0,1040.2104,762.5582
293,1.364525462962963,0.0762768972065655,0,1039.8778,761.6853
294,1.3905989583333334,0.06100243788939905,0,1039.6039,760.4662
295,0.8318677662037037,0.03822719198225455,0,1039.5726,759.8019
296,1.3196498842592592,0.011839381454576439,0,1039.5381,758.78723
297,1.0013295717592592,-0.013853683472255837,0,1039.6133,758.2021
298,0.8628452932098766,-0.03472062637550977,0,1039.5453,757.98566
299,0.9700352044753087,-0.04748910086324601,0,1039.5854,757.7872
300,0.8301466049382716,-0.050403906363740626,0,1039.4677,757.5511
301,0.9268291859567901,-0.04366122573485934,0,1039.7126,757.674
302,0.9388300540123456,-0.0294548293036843,0,1039.9122,758.01544
303,1.0828829089506173,-0.011599824268003659,0,1039.9698,758.78217
304,1.1689014274691358,0.005163051328531654,0,1039.9752,759.1561
305,1.006809413580247,0.01601940668849868,0,1040.0187,759.60815
306,0.8566092785493827,0.01696382382355385,0,1040.2723,760.08014
307,0.8960358796296296,0.005660998073749672,0,1040.677,760.59735
308,0.8117505787037037,-0.01775572414716968,0,1040.8208,760.6372
309,0.8196556712962964,-0.05009084814342918,0,1040.9747,760.56244
310,1.400034239969136,-0.08499336741121383,0,1040.9872,760.7184
311,0.7753833912037037,-0.11371063489431177,0,1041.0107,760.94666
312,0.6978747106481481,-0.12685118705345277,0,1040.8379,761.0626
313,0.6540133101851852,-0.11689797275815933,0,1040.9174,760.9696
314,0.6283656442901234,-0.0807437505461634,0,1041.1285,760.82056
315,0.6478848379629629,-0.02128285301666066,0,1041.2037,760.8087
316,0.7240485146604938,0.05270746969049295,0,1041.3406,761.0479
317,1.1225376157407407,0.12854773106039089,0,1041.5247,761.76465
318,1.8279123263888888,0.19289060850268824,0,1041.8508,762.80853
319,1.0953260030864198,0.2350740397330211,0,1042.186,763.3904
320,0.8762017746913581,0.2494864391423771,1,1042.3915,763.1821
321,1.1386762152777778,0.23644305015617115,0,1042.3013,762.4466
322,0.8626171875,0.2018800468151785,0,1042.1335,762.15955
323,1.0119208140432099,0.1564696695107123,0,1041.8989,762.3595
324,0.9438064236111111,0.11404599685000055,0,1041.8065,762.6795
325,0.7901514274691358,0.08839347686781734,0,1041.7968,762.3946
